Date: 27/11/2022, Time: 17:04:52, Method: POST, Path: /api/users/, ErrorCode: 404, ErrorMessage: No task found for id:63824f378e581081b384b14b1 
Date: 27/11/2022, Time: 17:05:36, Method: POST, Path: /api/users/, ErrorCode: 404, ErrorMessage: No task found for id:63824f378e581081b384b14b1 
Date: 27/11/2022, Time: 17:05:43, Method: POST, Path: /api/users/, ErrorCode: 404, ErrorMessage: No task found for id:63824f378e581081b384b14b1 
Date: 27/11/2022, Time: 17:08:11, Method: POST, Path: /api/users/, ErrorCode: 400, ErrorMessage: tasks should have unique value 
Date: 27/11/2022, Time: 19:36:48, Method: POST, Path: /api/users/, ErrorCode: 404, ErrorMessage: No task found for id:63824f378e581081b384b14b1 
Date: 27/11/2022, Time: 19:37:06, Method: POST, Path: /api/users/, ErrorCode: 400, ErrorMessage: tasks should have unique value 
Date: 27/11/2022, Time: 19:37:23, Method: POST, Path: /api/users/, ErrorCode: 400, ErrorMessage: tasks should have unique value 
Date: 27/11/2022, Time: 19:37:55, Method: POST, Path: /api/users/, ErrorCode: 400, ErrorMessage: userName, email and phoneNumber should be unique 
Date: 27/11/2022, Time: 20:12:22, Method: GET, Path: /api/users/63825491e6749845bc7240761, ErrorCode: 404, ErrorMessage: User data not found 
Date: 27/11/2022, Time: 20:12:51, Method: GET, Path: /api/users/63825491e6749845bc7240761, ErrorCode: 404, ErrorMessage: User data not found 
Date: 27/11/2022, Time: 20:13:21, Method: GET, Path: /api/users/63825491e6749845bc7240761, ErrorCode: 404, ErrorMessage: User data not found 
Date: 27/11/2022, Time: 20:34:31, Method: GET, Path: /api/users/asn, ErrorCode: 404, ErrorMessage: User data not found 
Date: 27/11/2022, Time: 20:34:46, Method: GET, Path: /api/users/asn, ErrorCode: 404, ErrorMessage: User data not found 
Date: 28/11/2022, Time: 20:08:54, Method: POST, Path: /api/users/, ErrorCode: 400, ErrorMessage: userName, email and phoneNumber should be unique 
Date: 28/11/2022, Time: 20:09:29, Method: POST, Path: /api/users/, ErrorCode: 400, ErrorMessage: userName, email and phoneNumber should be unique 
Date: 28/11/2022, Time: 21:33:07, Method: PUT, Path: /api/users/63825491e6749845bc724076, ErrorCode: 404, ErrorMessage: User data not found 
Date: 29/11/2022, Time: 20:08:38, Method: GET, Path: /api/tasks/63824f408e581081b384b14d, ErrorCode: 404, ErrorMessage: Task data not found 
Date: 29/11/2022, Time: 20:11:19, Method: DELETE, Path: /api/tasks/63824f408e581081b384b14d, ErrorCode: 404, ErrorMessage: Task data not found 
Date: 29/11/2022, Time: 20:34:52, Method: POST, Path: /api/tasks, ErrorCode: 400, ErrorMessage: name should be unique 
